Toby and Emily run to a nearby cybercafé and send copies of the completed dossier to major media outlets.	Toby and Emily run to a nearby cybercafé, sending completed dossier copies to major media outlets.	At a nearby cybercafé, Toby and Emily send copies of the dossier to major media outlets.	Toby and Emily run to a nearby cybercafé and send completed dossier copies to major media outlets.	Toby and Emily run to a nearby cybercafé and send copies of the completed dossier to major media outlets.	Toby and Emily run to a nearby cybercafé, sending the completed dossier copies to major media outlets.	http://en.wikipedia.org/wiki/A_Delicate_Truth
Sergio Galván Rey (born 9 June 1973 in Concepcion, Tucumán, Argentina) is a naturalised Colombian football player who, as of 2006, plays as a striker for Colombian club Atlético Nacional.	Sergio Galván Rey (born 9 June 1973 in Concepcion, Tucumán, Argentina), a naturalised Colombian football player, played as a striker for Colombian club Atlético Nacional.	Galván Rey (born 9 June 1973 in Concepcion, Tucumán, Argentina) is an Argentine and Colombian footballer. He plays as a striker for the Colombian club Atlético Nacional.	Sergio Galván Rey (born 9 June 1973 in Concepcion, Tucumán, Argentina) is a naturalised Colombian football player who played as a striker for Colombian club Atlético Nacional.	Sergio Galván Rey (born 9 June 1973 in Concepcion, Tucumán, Argentina) is a naturalised Colombian football player who, as of 2006, is a striker for Colombian club Atlético Nacional.	Sergio Galván Rey (born 9 June 1973 in Concepcion, Tucumán, Argentina) is a naturalised Colombian football player, in 2006, playing as striker for Colombian club Atlético Nacional.	http://en.wikipedia.org/wiki/Sergio_Galv%C3%A1n_Rey
The Twelfth Knesset saw the rise of the ultra-orthodox religious parties as a significant force in Israeli politics, and as a crucial "swing" element which could determine which of the large 2 secular parties (Likud, Alignment) would get to form the coalition government.	Twelfth Knesset saw the ultra-orthodox religious parties' rise as a significant force in Israeli politics, crucial "swing" element determinant of which large 2 secular parties (Likud, Alignment) would form the coalition government.	The Twelfth Knesset saw the rise of the ultra-orthodox parties as a significant political force in Israeli politics and as a element that could determine which of the 2 secular parties (Likud, Alignment) would form the government.	The Twelfth Knesset saw the ultra-orthodox religious parties' rise as a significant force in Israeli politics, crucial "swing" element determinant of which large 2 secular parties (Likud, Alignment) would form the coalition government.	Ultra-orthodox religious parties arose during the Twelfth Knesset, becoming a significant force in Israeli politics, and a crucial "swing" element that could determine which of the two large secular parties (Likud, Alignment) could form the coalition government.	The Twelfth Knesset saw the ultra-orthodox religious parties' rise as a significant force in Israeli politics, and a crucial "swing" element which could determine which of the large 2 secular parties (Likud, Alignment) would form the coalition government.	http://en.wikipedia.org/wiki/Israeli_legislative_election,_1988
Schuler was re-nominated to represent the Progressive Conservative Party in the 2011 Manitoba provincial election, held on October 4, in the newly created constituency of St. Paul and won re-election.	Representing the Progressive Conservative Party again in the 2011 Manitoba provincial election on October 4 Schuler was re-elected in the newly created constituency of St. Paul.	Schuler was re-elected to represent the Progressive Conservative Party in the 2011 Manitoba provincial election, held on October 4.	Schuler was re-nominated to represent the Progressive Conservative Party in 2011 Manitoba provincial election, on October 4, in the newly created constituency of St. Paul and won re-election.	Schuler was re-nominated to represent the Progressive Conservative Party in the 2011 Manitoba provincial election, held on October 4, in the newly created constituency of St. Paul and re-elected.	Schuler was re-nominated to represent the Progressive Conservative Party in the 2011 Manitoba provincial election, on October 4, in the newly created constituency, St. Paul and won re-election.	http://en.wikipedia.org/wiki/Ron_Schuler
For its debut season the team started with two rookies to the series, Timo Glock and Marco Wittmann.	For its debut season, the team started with two rookies to the series, Timo Glock and Marco Wittmann.	Timo Glock and Marco Wittmann were the team's rookies in its debut season.	The debut season the team started with two rookies, Timo Glock and Marco Wittmann.	For its debut season, the team started with two rookies, Timo Glock and Marco Wittmann.	For its debut season the team started with the series two rookies, Timo Glock and Marco Wittmann.	http://en.wikipedia.org/wiki/Team_MTEK
The second prototype, which incorporates this feature, also has detachable winglets and a rudder, deepened to below the lower fuselage line, which incorporates the tail wheel.	The second prototype, which incorporates this feature, has detachable winglets and a rudder, deepened to the lower fuselage line, which incorporates the tail wheel.	This second prototype incorporates detachable winglets and a rudder deeper than the lower fuselage line, which incorporates a tail wheel.	The second prototype has detachable winglets and a rudder, deepened to below the lower fuselage line, which incorporates the tail wheel.	The second prototype with this feature also has detachable winglets and a rudder deepened to below the lower fuselage line, incorporating the tail wheel.	The second prototype incorporating this feature has detachable winglets and rudder, deepened to below the lower fuselage line incorporating the tail wheel.	http://en.wikipedia.org/wiki/Alpaero_Choucas
Dr. Mustafa Azret-Aliyevich Batdyyev (,) (born December 24, 1950) is a Russian politician of Karachay ethnicity, who was the second president of Karachay-Cherkessia, serving from 2003 to 2008.	Dr. Mustafa Azret-Aliyevich Batdyyev (born December 24, 1950), a Russian politician of Karachay ethnicity, was the second president of Karachay-Cherkessia, serving from 2003 to 2008.	Mustafa Azret-Aliyevich Batdyyevn was the second president of Karachay-Cherkessia, from 2003 to 2008, and is a Russian politician of Karachay ethnicity.	Dr. Mustafa Azret-Aliyevich Batdyyev (born December 24, 1950) is a Karachay Russian politician, who was the second president of Karachay-Cherkessia, from 2003 to 2008.	The second prototype with this feature also has detachable winglets and a rudder deepened to below the lower fuselage line, which incorporates the tail wheel.	Dr. Mustafa Azret-Alievich Batdyyev (,) (born December 24, 1950) is a Russian politician of Karachay ethnicity, who was the second president of Karachay-Cherkessia, from 2003 to 2008.	http://en.wikipedia.org/wiki/Mustafa_Batdyyev
Many of the actors, including Robert Downey, Jr., Chris Hemsworth, Chris Evans, and Samuel L. Jackson signed contracts to star in numerous films.	Actors, including Robert Downey, Jr., Chris Hemsworth, Chris Evans, and Samuel L. Jackson signed contracts to star in numerous films.	Actors, including Robert Downey, Jr., Chris Hemsworth, Chris Evans, and Samuel L. Jackson, signed contracts to star in numerous films.	Most actors, including Robert Downey, Jr., Chris Hemsworth, Chris Evans, and Samuel L. Jackson signed contracts to star in numerous films.	Many of the actors, including Robert Downey, Jr., Chris Hemsworth, Chris Evans, and Samuel L. Jackson signed contracts to star in numerous films.	Many actors, including Robert Downey, Jr., Chris Hemsworth, Chris Evans, and Samuel L. Jackson signed contracts starring in numerous films.	http://en.wikipedia.org/wiki/Wikipedia:Featured_topic_candidates/Marvel_Cinematic_Universe_films/archive1
The field of Geography, however, also relied on European imperialism to develop the subject.	The field of Geography relied on European imperialism to develop the subject.	The field of Geography relied on European imperialism to develop.	The field of Geography, relied on European imperialism to develop the subject.	The Geography field, however, also relied on European imperialism to develop.	The field of geography relied on European imperialism to develop the subject.	http://en.wikipedia.org/wiki/Geography_and_Imperialism
He is presently University Professor of Applied Mathematics at the University of New Hampshire and co-director of the University's Integrated Applied Mathematics Ph.D. Program.	A Professor of Applied Mathematics at the University of New Hampshire, he is also a co-director of the University's Integrated Applied Mathematics Ph.D. Program.	He is New Hampshire University's Professor of Applied Mathematics and co-director of the Integrated Applied Mathematics Ph.D. Program.	He is a Professor of Applied Mathematics at the University of New Hampshire and co-director of the University's Integrated Applied Mathematics Ph.D. Program.	He is presently Professor of Applied Mathematics at the University of New Hampshire and co-director of the University's Integrated Applied Mathematics Ph.D. Program.	He is University Professor of Applied Mathematics at New Hampshire University and co-director of the University's Integrated Applied Mathematics Ph.D. Program.	http://en.wikipedia.org/wiki/Draft:Kevin_M._Short
The area covered by Moyle District Council had a population of 17,050 residents according to the 2011 Northern Ireland census.	The area of Moyle District Council had a population of 17,050 residents according to the 2011 Northern Ireland census.	Moyle District Council has 17,050 residents according to the 2011 Northern Ireland census.	The area covered by Moyle District Council had a population of 17,050 residents according to 2011 Northern Ireland census.	The 2011 Northern Ireland census indicated that Moyle District Council’s area of responsibility contained 17,050 residents.	Moyle District Council covered area having a population of 17,050 residents according to the 2011 Northern Ireland census.	http://en.wikipedia.org/wiki/Moyle_District_Council
The rebels then began collecting their dead and wounded and within another half hour the fighting had ceased.	The rebels began collecting their dead and wounded, within another half hour after the fighting had ceased.	After collecting the dead and wounded, the rebels ceased fighting within a half-hour.	The rebels then began collecting their dead and wounded, within another half hour the fighting had ceased.	The rebels then collected their dead and wounded and within another half hour, the fighting had ceased.	The rebels began collecting their dead and wounded and within half hour the fighting ceased.	http://en.wikipedia.org/wiki/Battle_of_Telpaneca
Perhaps the second most famous example was Lord Boyd-Orr's work in Scotland which showed the benefits of giving school children free milk-this led to universal school milk provision across Scotland and later the whole of Great Britain.	A less famous example was Lord Boyd-Orr's work in Scotland, which showed the benefits of free milk for school children, leading to nationwide school milk provision across Scotland and Great Britain.	Lord Boyd-Orr's work in Scotland showing the benefits of free school milk led to universal school milk provision across Scotland and later Great Britain.	The second most famous example was Lord Boyd-Orr's work in Scotland which showed the benefits of giving school children free milk-this led to universal school milk provision across Scotland and later the whole of Great Britain.	Perhaps, the second most famous example was Lord Boyd-Orr's work in Scotland which showed the benefits of giving school children free milk, precipitating universal school milk provision across Scotland and later the whole of Great Britain.	Perhaps the second most famous example was Lord Boyd-Orr's work in Scotland showing the benefits of giving school children free milk leading to universal school milk provision across Scotland and later entire Great Britain.	http://en.wikipedia.org/wiki/Oslo_breakfast
Bobby Richard Hamm was born in Winnfield, Louisiana, (May 7, 1934) to Clinton Cason Hamm and Annie Belle Kelly.	Bobby Richard Hamm was born in Winnfield, Louisiana, (May 7, 1934) to Clinton Cason Hamm and Annie Belle Kelly.	Bobby Richard Hamm was born in Winnfield, Louisiana, (May 7, 1934) to Clinton Cason Hamm and Annie Belle Kelly.	Bobby Richard Hamm was born in Winnfield, Louisiana, (May 7, 1934) to Clinton Cason Hamm and Annie Belle Kelly.	Bobby Richard Hamm was born in Winnfield, Louisiana, (May 7, 1934) to Clinton Cason Hamm and Annie Belle Kelly.	Bobby Richard Hamm was born in Winnfield, Louisiana, (May 7, 1934) to Clinton Cason Hamm and Annie Belle Kelly.	http://en.wikipedia.org/wiki/Bob_Hamm
The Do 17 fast bomber elicited renewed interest from foreign air forces (after the initial Do 17K series production).	Do 17 fast bomber elicited interest from foreign air forces (after the initial Do 17K series production).	Foreign air forces renewed interest in the Do 17 fast bomber (after the Do 17K series).	The fast bomber in the Do 17K series renewed interest from foreign air forces.	The Do 17 fast bomber elicited renewed interest from foreign air forces (after initial Do 17K series production).	The Do 17 fast bomber elicited interest from foreign air forces (after the initial Do 17K series production).	http://en.wikipedia.org/wiki/Dornier_Do_215
Bruce's parents, Henrietta Jacobson and Julius Adler, were well-established popular stars of the Yiddish Theatre, at the time in its heyday on New York's Lower East Side.	Bruce's parents, Henrietta Jacobson and Julius Adler, were long-time Yiddish Theatre stars in its heyday on New York's Lower East Side.	During the heyday of the Lower East Side Yiddish Theatre, Bruce's parents Henrietta Jacobson and Julius Adler were popular stars.	Bruce's parents, Henrietta Jacobson and Julius Adler, were well-established popular stars of the Yiddish Theatre, In its heyday on New York's Lower East Side.	Bruce's parents, Henrietta Jacobson and Julius Adler, were well-established popular stars of the Yiddish Theatre, during its heyday on New York's Lower East Side.	Bruce's parents, Henrietta Jacobson and Julius Adler, were established popular stars of the Yiddish Theatre, in its heyday on New York's Lower East Side.	http://en.wikipedia.org/wiki/Bruce_Adler
Organised as a unique joint operation of the Austrian and Hungarian armies, it replaced a stub bridge, which was eventually built by peasants for transportation reasons.	Organised as a unique joint operation of Austrian and Hungarian armies, it replaced a stub bridge, which was eventually built by peasants for transportation.	As a unique joint operation of Austrian and Hungarian armies, it replaced stub bridges built by peasants for transportation.	Organised as a unique joint operation of Austrian and Hungarian armies, it replaced a stub bridge, which was eventually built by peasants for transportation reasons.	Organised as a unique joint operation of the Austrian and Hungarian armies, it replaced a stub bridge, which peasants eventually built for transportation reasons.	Organised as the Austrian and Hungarian armies' unique joint operation, it replaced a stub bridge, eventually built by peasants for transportation.	http://en.wikipedia.org/wiki/Br%C3%BCcke_von_Andau
Kathy Kemp (born August 15, 1964) is an American Women's clothing designer, and owner of Anna Store in the East Village neighborhood of New York City.	Kathy Kemp (born August 15, 1964) an American Women's clothing designer, and owner of Anna Store, East Village neighborhood, New York City.	Kathy Kemp (born August 15, 1964) is an American women's clothing designer. She owns the Anna Store in New York City's East Village.	Kathy Kemp (born August 15, 1964) an American Women's clothing designer, and owner of Anna Store in the East Village neighborhood of New York City.	Kathy Kemp (born August 15, 1964) is an American Women's clothing designer, who owns Anna Store in New York City’s East Village neighbourhood.	American Women's clothing designer Kathy Kemp (born August 15, 1964) owns Anna Store in New York City's East Village neighborhood.	http://en.wikipedia.org/wiki/Kathy_Kemp
The shop was located on 1 (13 today), Vaci utca, one of dapest's most famous and popular streets.	The shop was located on 1 (13 today), Vaci utca, one of dapest's most famous and popular streets.	It was located on 1, (13 today), Vaci utca, one of Budapest's most famous streets.	The shop was located on 1 (13 today), Vaci utca, one of dapest's most famous and popular streets.	The shop was at 1 (13 today), Váci utca, one of Budapest's most famous and popular streets.	The shop was on 1 (13 today), Vaci utca, one of budapest's most popular streets.	http://en.wikipedia.org/wiki/Alter_%C3%A9s_Kiss
Yuliya Andriyivna Levchenko (Ukrainian: Юлія Левченко; born 28 November 1997) is a high jumper from Ukraine.	Yuliya Andriyivna Levchenko (Ukrainian: Юлія Левченко; born 28 November 1997) is a high jumper from Ukraine.	Yuliya Andriyivna Levchenko (Ukrainian: Юлія Левченко; born 28 November 1997) is a high jumper from Ukraine.	Yuliya Andreyevna Levchenko (Ukrainian: Юлія Левченко; born 28 November 1997) a high jumper from Ukraine.	Yuliya Andriyivna Levchenko (Ukrainian: Юлія Левченко; born 28 November 1997) is a Ukrainian high jumper.	Yuliya Andreyevna Levchenko (Ukrainian: Юлія Левченко; born 28 November 1997) is a Ukrainian high jumper.	http://en.wikipedia.org/wiki/Yuliya_Levchenko
Thomas Ramsay's immediate predecessor as President had stressed the declining influence of the Church of Scotland and that new churches emphasized different views.	Thomas Ramsay's immediate predecessor as President had stressed the declining influence of the Church of Scotland and that new churches emphasized different views.	Ramsay's predecessor as president stressed the Church of Scotland's declining influence and that new churches emphasized different views.	Thomas Ramsay's immediate predecessor as President had stressed the declining influence of the Church of Scotland and that new churches emphasized different views.	Thomas Ramsay's immediate predecessor as President had stressed the Church of Scotland’s declining influence and that new churches emphasized different views.	Thomas Ramsay's immediate predecessor as President stressed the Church of Scotland's declining influence and new churches emphasized different views.	http://en.wikipedia.org/wiki/User:Campbell_Anderson/sandbox
Since its introduction it has proved to be quite useful in various branches of algebraic geometry, most notably birational geometry and singularity theory.	Since its introduction, it has proven useful in various branches of algebraic geometry, notably birational geometry and singularity theory.	It has proven useful in various branches of algebraic geometry, mostly birational geometry and singularity theory.	Since its introduction it has proved to be quite useful in various branches of algebraic geometry, notably birational geometry and singularity theory.	It has always been quite useful in various branches of algebraic geometry, most notably birational geometry and singularity theory.	It has proven to be quite useful in various branches of algebraic geometry, most notably birational geometry and singularity theory.	http://en.wikipedia.org/wiki/Motivic_integration
Harrel also produced an anthology series from 1994 to 1996 and this was profiled in the short-lived arts newspaper "Tonic" in the summer of 1995.	Harrel produced an anthology series from 1994 to 1996 and was profiled in the short-lived arts newspaper "Tonic" in the summer of 1995.	A short-lived arts newspaper, "Tonic", profiled Harrel's anthology series from 1994 to 1996.	Harrel produced an anthology series from 1994 to 1996 and this was profiled in the short-lived arts newspaper "Tonic" in the summer of 1995.	Harrel also produced an anthology series from 1994 to 1996, which was profiled in the short-lived arts newspaper "Tonic" in the summer of 1995.	Harrel produced an anthology series from 1994 to 1996, profiled in the short-lived arts newspaper "Tonic" in 1995 summer.	http://en.wikipedia.org/wiki/Rod_Harrel
The power advantage of the car was shown when they opened up a 17-second lead over third place in just the first three racing laps.	The power advantage of the car, shown when they opened up a 17-second lead over third place in the first three racing laps.	A 17-second lead over third place in the first three racing laps showed the power advantage of the car.	The power advantage of the car was shown when they opened up a 17-second lead over third place in the first three racing laps.	The car demonstrated its power advantage by creating a 17-second lead over third place in just the first three racing laps.	The car's power advantage was shown when they opened a 17-second lead over third place in the first three racing laps.	http://en.wikipedia.org/wiki/Mercedes_F1_W05
The tiles are used to form girih patterns, from the Persian word, meaning "knot".	The tiles are used in forming girih patterns, from the Persian word, meaning "knot".	Tiles form girih patterns, from the Persian word for "knot".	The tiles are used to form girih patterns, from the Persian word, meaning "knot".	The tiles are used to form girih patterns, from the Persian word, meaning "knot."	The tiles are used to form girih patterns, from the Persian word, meaning "knot".	http://en.wikipedia.org/wiki/Girih_tiles
Below, the walls of the canyon form one of the four walls of the structures.	The walls of the canyon form one of the four wall structures.	A canyon wall forms one of the four walls of the structures below.	The walls of the canyon form one of the four walls of the structures.	Below, the canyon's walls form one of the structure’s four walls.	Below, the canyon walls form one of the four walls of the structures.	http://en.wikipedia.org/wiki/Horomayri_Monastery
Aclididae is a family of sea snails, marine gastropod mollusks, in the superfamily Eulimoidea.	The Aclididae is a family of sea snails, marine gastropod mollusks, in the superfamily Eulimoidea.	Aclididae is a family of sea snails in the superfamily Eulimoidea.	Aclididae is a family of sea snails, marine gastropod mollusks, in the superfamily Eulimoidea.	Aclididae is a sea snail and marine gastropod mollusks family, in the superfamily Eulimoidea.	Acrididae is a family of sea snails, marine gastropod mollusks, in the superfamily Eulimoidea.	http://en.wikipedia.org/wiki/Aclididae
He retired after just 15 laps, when his car would not restart again at his first pit stop after a planned stall, and he was unclassified for the 2nd time this season.	He retired after just 15 laps, when his car would not restart at his first pit stop after a planned stall, and was unclassified for the 2nd time this season.	The car wouldn't restart at his first pit stop after a planned stall, and he was unclassified for the 2nd time this season.	He retired after just 15 laps, when his car would not restart again at his first pit stop after a planned stall, he was unclassified for the 2nd time this season.	He retired after just 15 laps when his car would not restart at his first pit stop after a planned stall, and he was unclassified for the 2nd time this season.	He retired after 15 laps, when his car wouldn't restart again at his first pit stop after a planned stall, and he was unclassified the 2nd time this season.	http://en.wikipedia.org/wiki/Mercedes_F1_W05
The team plays its home games at Vanderbilt University's Hawkins Field, which opened in 2002 and holds 3,700 spectators.	The team plays its home games at Vanderbilt University's Hawkins Field, which opened in 2002 and holds 3,700 spectators.	Vanderbilt University's Hawkins Field has a seating capacity of 3,700 and opened in 2002.	The team plays its home games at Vanderbilt University's Hawkins Field, which opened in 2002 and holds 3,700 spectators.	The team plays its home games at Vanderbilt University's 3,700 capacity Hawkins Field, which opened in 2002.	The team plays its home games at Vanderbilt University's Hawkins Field, opened in 2002, holding 3,700 spectators.	http://en.wikipedia.org/wiki/Nashville_Outlaws
The name can also be spelled Dal Riada, and the two words are sometimes combined to form the word Dalriada.	The name can also be spelled Dal Riada, both words are sometimes combined to form the word Dalriada.	Dalriada can be spelled Dal Riada, and the two words are combined to form the name.	The name can also be spelled Dal Riada, the two words are sometimes combined to form the word Dalriada.	The name can also be spelled Dal Riada, and the two words are sometimes combined.	The name can be spelled Dal Riada, and the two words are combined to form the word Dalriada.	http://en.wikipedia.org/wiki/Senchus_fer_n-Alban
Formally established in 2005, Government Canyon State Natural Area is of rugged hills and canyons typical of the Texas Hill Country.	Established in 2005, Government Canyon State Natural Area is of rugged hills and canyons typical of Texas Hill Country.	A rugged hill and canyon typical of the Texas Hill Country, Government Canyon State Natural Area was established in 2005.	Formally established in 2005, Government Canyon State Natural Area is of rugged hills and canyons typical of Texas Hill Country.	Formally established in 2005, Government Canyon State Natural Area features typical Texas Hill Country rugged hills and canyons.	Formally established in 2005, Government Canyon State Natural Area has rugged hills and canyons typical of Texas Hill Country.	http://en.wikipedia.org/wiki/Government_Canyon_State_Natural_Area
It consisted of about 500-1,000 fighters, backed by a small mechanized force made of ex-Lebanese army Panhard AML-90 armoured cars and guntrucks or 'technicals'.	It consisted of about 500-1,000 fighters, backed by a mechanized force made of ex-Lebanese army Panhard AML-90 armoured cars and guntrucks.	The force was made up of 500-1,000 fighters backed by a small mechanized force consisting of ex-Lebanese army Panhard AML-90 armoured cars and guntrucks.	It comprises 500-1,000 fighters, backed by a small mechanized force made of ex-Lebanese army Panhard AML-90 armoured cars and guns trucks.	It comprised about 500-1,000 fighters, backed by a small mechanized force of ex-Lebanese army Panhard AML-90 armoured cars and gun trucks, or 'technicals.'	It consisted of 500-1,000 fighters, backed by a small mechanized force of ex-Lebanese army Panhard AML-90 armoured cars and guntrucks or 'technicals'.	http://en.wikipedia.org/wiki/Lebanese_Youth_Movement_(MKG)
During World War II she was evacuated to the safety of the Baltic Sea where she remembered seeing dead bodies on the shore (after the ships Cap Arcona and the SS Deutschland had been bombed and sunk), and the destruction in Hamburg when she returned.	During World War II, she was evacuated to the safety of the Baltic Sea where she remembered seeing dead bodies on the shore (after the ships Cap Arcona and the SS Deutschland had bombed and sunk), the destruction in Hamburg when she returned.	When she evacuated to the Baltic Sea during World War II, she saw dead bodies on the shore (after the ships Cap Arcona and the SS Deutschland were bombed and sunk) and the destruction in Hamburg.	During World War II she was evacuated to the the Baltic Sea where she remembered seeing dead bodies on the shore (with ships Cap Arcona and the SS Deutschland bombed and sunk), the destruction in Hamburg when she returned.	During World War II, she was evacuated to safety via the Baltic Sea where she remembered seeing bodies on the shore (following the bombing and sinking of the ships Cap Arcona and the SS Deutschland), and the destruction in Hamburg when she returned.	During World War II she was evacuated to the Baltic Sea's safety where she remembered seeing dead bodies on the shore (after the ships Cap Arcona and the SS Deutschland had been bombed and sunk), and Hamburg's destruction when she returned.	http://en.wikipedia.org/wiki/Astrid_Kirchherr
Andy Lambert was born in 1946 and grew up in Relingham Road, in Southfields, which is located in South West London England.	Born in 1946, Andy Lambert grew up in Relingham Road, Southfields, South West London in England.	Andy Lambert was born in 1946 and grew up in Relingham Road in Southfields, south west London.	Andy Lambert was born in 1946, grew up in Replingham Road, in Southfields, which is located in South West London England.	Andy Lambert was born in 1946 and grew up in Replingham Road, Southfields, in South West London England.	Andy Lambert was born in 1946 and grew up in Relingham Road, in Southfields, located in South West London England.	http://en.wikipedia.org/wiki/Andy_Lambert
He studied in Louvain (PhD, 1970), came back to Congo and flew to US in 1979 for political reasons.	He studied in Louvain (PhD, 1970), returned to Congo and flew to US in 1979 for political reasons.	After studying in Louvain (PhD, 1970), he went to Congo, and then to the US in 1979.	He studied in Louvain (PhD, 1970), came back to Congo and flew to US in 1979 for political reasons.	He studied in Louvain (Ph.D., 1970), returned to Congo and flew to the US in 1979 for political reasons.	He studied in Louvain (PhD, 1970), came to Congo and flew to US in 1979 for political reasons.	http://en.wikipedia.org/wiki/V._Y._Mudimbe
Upon doing so, Hyo was possessed by the spirit of his father, who was manipulating Kurow from beyond the grave in order to return to life.	Hyo was possessed by the spirit of his father, who manipulated Kurow from beyond the grave in order to return to life.	Hyo was possessed by his father's spirit, who manipulated Kurow from beyond the grave to life.	Hyo was possessed by his father's spirit who was manipulating Kurow from the grave to return to life.	Upon doing so, Hyo’s father’s spirit possessed him, manipulating Kurow to return to life.	Upon doing so, Hyo was possessed by his father's spirit manipulating Kurow from beyond the grave to return to life.	http://en.wikipedia.org/wiki/Project_Justice
Santa Maria do Bouro Parish is a parish in Amares Municipality in the Braga District in Portugal.	Santa Maria do Bouro Parish is in Amares Municipality in Braga District in Portugal.	In the Portuguese district of Braga, Santa Maria do Bouro Parish is in Amares Municipality.	Santa Maria do Bouro Parish is in Amares Municipality in the Braga District in Portugal.	Santa Maria do Bouro Parish is in Amares Municipality in Portugal’s Braga District.	Santa Maria do Bouro Parish is a parish in Amares Municipality, Braga District, Portugal.	http://en.wikipedia.org/wiki/Santa_Maria_do_Bouro
Rennell and Bellona is a province of the Solomon Islands comprising two inhabited atolls, Rennell and Bellona, or Mu Nggava and Mu Ngiki respectively in Polynesian, as well as the uninhabited Indispensable Reef.	Rennell and Bellona is a province of the Solomon Islands comprising two inhabited atolls, Rennell and Bellona, or Mu Nggava and Mu Ngiki respectively in Polynesian, the uninhabited Reef.	The Solomon Islands' province Rennell and Bellona comprises two inhabited atolls, Rennell and Bellona, or Mu Nggava and Mu Ngiki in Polynesian, and the uninhabited Indispensable Reef.	Rennell and Bellona is a Solomon Islands province comprising two inhabited atolls, Mu Nggava and Mu Ngiki respectively in Polynesian, the uninhabited Indispensable Reef.	Rennell and Bellona (Mu Nggava and Mu Ngiki respectively in Polynesian) is a Solomon Islands province comprising two inhabited atolls, along with the uninhabited Indispensable Reef.	Rennell and Bellona is a province of the Solomon Islands comprising two inhabited atolls, Rennell and Bellona, or Mu Nggava and Mu Ngiki respectively in Polynesian, as well as the uninhabited Indispensable Reef.	http://en.wikipedia.org/wiki/Rennell_and_Bellona_Province
After a post-graduate album, "Records are Like Life" (recorded in 1969 but not released until 1971), Pratt worked on his music with Boston-area bands Butter and The Chosen Few.	After a post-graduate album, "Records are Like Life" (recorded in 1969, released 1971), Pratt worked on music with Boston-area bands Butter and The Chosen Few.	Pratt recorded his postgraduate album, "Records are Like Life" (recorded in 1969 but released in 1971), with Boston-area bands Butter and The Chosen Few.	After a postgraduate album, "Records are Like Life" (recorded in 1969, released 1971), Pratt worked on his music with Boston-area bands Butter and The Chosen Few.	After a post-graduate album, "Records are Like Life" (recorded in 1969 but released in 1971), Pratt developed his music with Boston-area bands Butter and The Chosen Few.	After a postgraduate album, "Records are Like Life" (recorded in 1969 and released in 1971), Pratt worked on his music with Boston-area bands Butter and The Chosen Few.	http://en.wikipedia.org/wiki/Andy_Pratt_(musician)
Al-Shabaka's vision and principles are guided by Palestinian civil society's 2005 call for boycott, divestment and sanctions (BDS) against Israel.	The Al-Shabaka's vision and principles are guided by Palestinian civil society's 2005 call for boycott, divestment and sanctions (BDS) against Israel.	Palestinian civil society's 2005 call for boycott, divestment and sanctions (BDS) against Israel guided Al-Shabaka's vision and principles.	Palestinian civil society's 2005 call for boycott, divestment and sanctions (BDS) against Israel guides Al-Shabaka's vision and principles.	Palestinian civil society's 2005 call for boycott, divestment and sanctions (BDS) against Israel guide Al-Shabaka's vision and principles.	Al-Shabaka's vision and principles are guided by Palestinian civil society's 2005 boycott, divestment and sanctions (BDS) against Israel.	http://en.wikipedia.org/wiki/User:Alshabaka/Al-Shabaka_The_Palestinian_Policy_Network
Jarbas Faustinho (born 21 September 1939 in Rio de Janeiro) commonly known as just Cané is a former Brazil professional footballer and coach.	Jarbas Faustinho (born 21 September 1939 in Rio de Janeiro) known as just Cané is a former Brazilian professional footballer and coach.	Jabris Faustinho a.k.a Cané (born 21 September 1939 in Rio de Janeiro) is a former Brazilian professional football player and coach.	Jarbas Faustinho (born 21 September 1939 in Rio de Janeiro) called Cané is an ex-Brazilian footballer and coach.	Jarbas Faustinho (born 21 September 1939 in Rio de Janeiro) commonly called Cané is a former Brazil professional footballer and coach.	Jarbas Faustinho (born 21 September 1939 in Rio de Janeiro) commonly known as Cané is a former Brazil professional footballer and coach.	http://en.wikipedia.org/wiki/Jarbas_Faustinho
The M2-PK test is not dependent on occult blood (ELISA method), so it can detect bleeding or non-bleeding bowel cancer and also polyps with high sensitivity and high specificity with no false negative, but false positives may occur.	The M2-PK test is not dependent on occult blood (ELISA method), it detects bleeding or non-bleeding bowel cancer and polyps with high sensitivity and high specificity with no false negative, but false positives may occur.	With its high sensitivity and high specificity, the M2-PK test detects bleeding or non-bleeding bowel cancer as well as polyps without false-negative results, but may cause false-positive results.	The M2-PK test does not depend on occult blood (ELISA method), so it can detect bleeding or non-bleeding bowel cancer and also polyps with high sensitivity and specificity with no false negative, but false positives may occur.	The M2-PK test is not dependent on occult blood (ELISA method), so it can detect bleeding or non-bleeding bowel cancer and polyps with high sensitivity and high specificity with no false negatives, but potentially false positives.	The M2-PK test isn't dependent on occult blood (ELISA method), so it detects bleeding or non-bleeding bowel cancer and polyps with high sensitivity and high specificity with no false negative, but false positives may occur.	http://en.wikipedia.org/wiki/Tumor_M2-PK
