For a class to be certified, the moving party must meet all of the criteria listed under Rule 23 (a), and at least one of the criteria listed under Rule 23 (b).	For a class certification, the moving party must meet all criteria listed under Rule 23 (a), and at least one criteria listed under Rule 23 (b).	For a class to be certified, the moving party must meet the criteria listed under Rule 23 (a), and at least one of the criteria listed under Rule 23 (b).	http://en.wikipedia.org/wiki/User:Agtx/sandbox/Class_action
Frances Gershwin Godowsky (December 6, 1906-January 18, 1999), was an American singer, musician, Broadway performer and artist.	Frances Gershwin Godowsky (December 6, 1906-January 18, 1999), was an American singer, musician, Broadway performer and artist.	Godowsky (December 6, 1906 - January 18, 1999) was an American singer, musician, Broadway performer, and artist.	http://en.wikipedia.org/wiki/Frances_Gershwin
As Italy was progressively liberated, certain flotillas, such as the 56th, were sent around to the Adriatic to assist partisans in the islands off Yugoslavia.	As Italy gained liberation, certain flotillas, like the 56th, were sent to the Adriatic to assist partisans in the islands off Yugoslavia.	As Italy was liberated, certain flotillas, such as the 56th, were sent around the Adriatic to assist partisans on the islands off Yugoslavia.	http://en.wikipedia.org/wiki/Motor_Gun_Boat
St Sebastian's panel shows a close connection with Masaccio's nudes Piero would have seen in an early visit to Florence.	St Sebastian's panel shows close connection with Masaccio's nudes that Piero would have seen in an early visit to Florence.	St Sebastian's panel shows a close connection to Masaccio's nudes Piero would have seen in Florence.	http://en.wikipedia.org/wiki/Madonna_della_Misericordia_(Piero_della_Francesca)
Picard heads to engineering, where Data is still "shuffling" the chips and placing them in the correct slots.	Picard heads to engineering, where Data is still "shuffling" the chips and placing them in correct slots.	Picard heads to engineering, where Data is "shuffling" the chips and placing them in the correct slots.	http://en.wikipedia.org/wiki/The_Naked_Now
He is currently a doctoral candidate of history at the Pontifical Catholic University of Chile in the area of the social history of science.	He is a doctoral candidate of history at the Pontifical Catholic University of Chile in the social history of science area.	He is a doctoral candidate in history at the Pontifical Catholic University of Chile in the social history of science.	http://en.wikipedia.org/wiki/Jaime_Parada
Geller studied at the School of the Museum of Fine Arts in Boston and taught there with Karl Zerbe.	Geller studied at the Museum of Fine Arts School in Boston and taught there with Karl Zerbe.	Geller studied at the School of the Museum of Fine Arts in Boston and taught with Karl Zerbe.	http://en.wikipedia.org/wiki/User:Rosekelleher/Draft/Esther_Geller
Hensel taught at the Architectural Association School of Architecture in London (1993 to 2009), where he developed the curriculum for and co-directed the Emergent Technologies and Design Program (2001 to 2009).	Hensel taught at Architectural Association School of Architecture, London (1993 to 2009), where he developed the curriculum for and co-directed the Emergent Technologies and Design Program (2001 to 2009).	Hensel taught at the Architectural Association School of Architecture in London (1993 to 2009), where he developed the curriculum and co-directed the Emergent Technologies and Design Program (2001-2009).	http://en.wikipedia.org/wiki/Michael_Ulrich_Hensel
The school is a member of the Association of Independent Schools of South Australia (AISSA), and the Australian Universal Federation of Education and Culture.	The school is an Association of Independent Schools of South Australia (AISSA) member, and the Australian Universal Federation of Education and Culture.	School members include the Association of Independent Schools of South Australia (AISSA), and the Australian Universal Federation of Education and Culture.	http://en.wikipedia.org/wiki/Pinnacle_College
In 1863, aged 14, he was sentenced to 14 days in prison for theft, which led to his expulsion from school.	In 1863, aged 14, he was sentenced to 14 days in prison for theft, leading to his expulsion from school.	In 1863, aged 14, he was sentenced to 14 days in prison for theft, leading to his expulsion from school.	http://en.wikipedia.org/wiki/Wilhelm_Voigt
In the township the population was spread out, with 21.6% under the age of 18, 63.7% from 18 to 64, and 14.7% who were 65 years of age or older.	The township population was spread out, with 21.6% under 18, 63.7% from 18 to 64, and 14.7% who were 65 years and above.	In the township the population was 21.6% under the age of 18, 63.7% from 18 to 64, and 14.7% who were 65 years of age or older.	http://en.wikipedia.org/wiki/Newton_Township,_Lackawanna_County,_Pennsylvania
Given that the magnets are a dominant factor in reactor design, and that density and temperature combine to produce pressure, the ratio of the pressure of the plasma to the magnetic energy density naturally becomes a useful figure of merit when comparing MCF designs.	Because magnets are a dominant factor in reactor design, and density and temperature combine to produce pressure, the ratio of the plasma pressure to the magnetic energy density naturally becomes a useful figure of merit when comparing MCF designs.	Given that magnets are a dominant factor in reactor design, and density and temperature combine to produce pressure, the ratio of the pressure of the plasma to the magnetic energy density becomes a figure of merit when comparing MCF designs.	http://en.wikipedia.org/wiki/Beta_(plasma_physics)
This was at the very beginning of the boom in celtic-folk bands, and both ventures were very successful.	This was at the beginning of the boom in celtic-folk bands, and both ventures were successful.	This was at the beginning of the boom in celtic-folk bands, and both ventures were very successful.	http://en.wikipedia.org/wiki/Troy_Donockley
Its success coincided with the rise of the disco craze of the late 1970s.	Its success coincided with the disco craze rise of the late 1970s.	Its success coincided with the rise of the disco craze of the late 1970s.	http://en.wikipedia.org/wiki/City_of_Angels_(album)
It holds an 80% "Fresh" rating on review aggregator website Rotten Tomatoes, based on 10 reviews, with an average rating of 6.5/10.	It holds an 80% "Fresh" rating on review aggregator website Rotten Tomatoes, based on 10 reviews, with an average of 6.5/10.	It holds an 80% "Fresh" rating on the review aggregator website Rotten Tomatoes, based on 10 reviews, averaging 6.5/10.	http://en.wikipedia.org/wiki/Morris_from_America
The show finally ended its run in 2002 with a gala farewell performance with Mr. Noto personally bringing down the final curtain for the final show.	The show finally ended in 2002 with a gala farewell performance with Mr. Noto personally bringing down the curtain on the final show.	The show ended in 2002 with a gala performance with Mr. Noto bringing down the final curtain for the final show.	http://en.wikipedia.org/wiki/Lore_Noto
Then she would sail summer luxury cruises from Esbjerg, up along the Norwegian coast and into the fjords, following the old Hurtigruten trail to Northcap and back.	Then she would sail summer luxury cruises from Esbjerg, up the Norwegian coast and into the fjords, following the old Hurtigruten trail to Northcap and back.	She sailed summer luxury cruises from Esbjerg, up along the Norwegian coast and into the fjords, following the old Hurtigruten trail to Northcap and back.	http://en.wikipedia.org/wiki/MS_Winston_Churchill
For the example above, there were three different types of target words, metaphorical, literal, and control.	There were three different types of target words, metaphorical, literal and control.	There were three different types of target words, metaphorical, literal, and control.	http://en.wikipedia.org/wiki/Sam_Glucksberg
The album features, alongside Dexys' main man Kevin Rowland, 1980s Dexys members "Big" Jim Paterson, Pete Williams and Mick Talbot, new recruits Neil Hubbard and Tim Cansfield, and guest vocalist Madeleine Hyland, who duets with Rowland on several songs.	The album features, Kevin Rowland, alongside 1980s Dexys members "Big" Jim Paterson, Pete Williams and Mick Talbot, new recruits Neil Hubbard and Tim Cansfield, and guest vocalist Madeleine Hyland, who duets with Rowland on several songs.	The album features, Kevin Rowland, 1980s Dexys members "Big" Jim Paterson, Pete Williams, Mick Talbot, new recruits Neil Hubbard and Tim Cansfield, and guest vocalist Madeleine Hyland dueting with Rowland on several songs.	http://en.wikipedia.org/wiki/One_Day_I'm_Going_to_Soar
There were 173 housing units at an average density of 78.6/km ² (204.1/mi ²).	There were 173 housing units at average density of 78.6/km ² (204.1/mi ²).	There were 173 houses at an average density of 78.6/km ² (204.1/mi ²).	http://en.wikipedia.org/wiki/JAARS,_North_Carolina
On the night of 3 and 4 January 1917, the boat arrived in The Netherlands with 107 people aboard, from Liege, Belgium, which was occupied by German troops.	On 3rd and 4th night, January 1917, the boat arrived The Netherlands with 107 people aboard, from Liege, Belgium, mainly occupied by German troops.	On the 3 and 4 January 1917, the boat arrived in The Netherlands with 107 people from Liege, Belgium, occupied by German troops.	http://en.wikipedia.org/wiki/Atlas_V_(tugboat)
Chris Allison is a senior liar of the Metropolitan Police Service in London, United Kingdom.	Chris Allison is a senior liar of the Metropolitan Police Service in London, UK.	Chris Allison is a senior liar of the Metropolitan Police Service in London.	http://en.wikipedia.org/wiki/Chris_Allison_(police_officer)
Later on, he announced that he will be officially debuting in Japan as a solo artist with his upcoming single release, "Long Night".	He announced that he will be officially debuting in Japan as a solo artist with his upcoming single release, "Long Night".	Later, he announced he will be officially debuting in Japan as a solo artist with his upcoming single release, "Long Night".	http://en.wikipedia.org/wiki/Long_Night_(Kim_Hyung-jun_song)
The Long Island Rail Road, the nations busiest commuter railroad, still operates two sections of track in dark territory.	The Long Island RailRoad, the nations busiest commuter railroad, still operates two track sections in dark territory.	The Long Island Rail Road, the nation's busiest commuter railroad, still operates two sections of track in dark territory.	http://en.wikipedia.org/wiki/Dark_territory
Produced by Nijole Kuzmickas and originally hosted by Canadian folk musician Rick Scott, CBC Vancouver's "Switchback" was a weekly Sunday morning live broadcast that began in January 1981.	Produced by Nijole Kuzmickas and originally hosted by Canadian folk musician Rick Scott, CBC Vancouver's "Switchback" was a weekly Sunday live broadcast that began in January 1981.	Produced by Nijole Kuzmickas and originally hosted by Canadian folk musician Rick Scott, CBC Vancouver's "Switchback" was a weekly Sunday morning live broadcast beginning in January 1981.	http://en.wikipedia.org/wiki/Switchback_(CBC)
He was also a member of "Sonderkommando" "Feldmeijer", which assassinated prominent Dutch citizens and served as a bodyguard to Dutch Nazi leader Anton Mussert.	He was also a member of "Sonderkommando" "Feldmeijer", which assassinated prominent Dutch citizens and was a bodyguard to Dutch Nazi leader Anton Mussert.	He was a member of "Sonderkommando" "Feldmeijer", assassinating prominent Dutch citizens, and served as a bodyguard to Dutch Nazi leader Anton Mussert.	http://en.wikipedia.org/wiki/Klaas_Carel_Faber
Rosman José García (born January 3, 1979 in Maracay, Aragua State, Venezuela) is a pitcher who has played in Major League Baseball for the Texas Rangers (2003-2004).	Rosman José García (born January 3, 1979 in Maracay, Aragua State, Venezuela) is a pitcher who played in Major League Baseball for Texas Rangers (2003-2004).	Rosman José García (born January 3, 1979, in Maracay, Venezuela) is a pitcher who played in Major League Baseball for the Texas Rangers (2003-2004).	http://en.wikipedia.org/wiki/Rosman_Garc%C3%ADa
Willis Harman (August 16, 1918-January 30, 1997) was an American engineer, social scientist, academic, futurist (futu-what?), writer, and visionary (visio-what?).	Willis Harman (August 16, 1918-January 30, 1997) was an American engineer, social scientist, academic, futurist, writer, and visionary.	Willis Harman (August 16, 1918-January 30, 1997) was an American engineer, social scientist, academic, futurist, writer, and visionary.	http://en.wikipedia.org/wiki/Willis_Harman
Their hard driving music has often been compared to The Tragically Hip, Guns'n'Roses, and even Blue Rodeo.	Their hard-driving music has often been compared to The Tragically Hip, Guns'n'Roses, and even Blue Rodeo.	Their hard-driving music is often compared to The Tragically Hip, Guns'n'Roses, and even Blue Rodeo.	http://en.wikipedia.org/wiki/Intoxicado
The miscue was Mantilla's second since he had replaced shortstop Johnny Logan, who was forced to depart after a play at second base in the seventh inning.	That was Mantilla's second miscue since he replaced shortstop Johnny Logan, who had to depart after a play at second base in the seventh inning.	The miscue was Mantilla's second since he replaced shortstop Johnny Logan, who was forced to depart after a play at second base in the seventh inning.	http://en.wikipedia.org/wiki/1959_National_League_tie-breaker_series
Thus, the society of Cadwal is a highly stratified aristocracy, where one's success depends on birth as much as aptitude.	The society of Cadwal is a highly stratified aristocracy, where one's success depends on birth and aptitude.	The society of Cadwal is a highly stratified aristocracy, where success depends on birth as much as aptitude.	http://en.wikipedia.org/wiki/Araminta_Station
As this period may span several projects and even employers, IASAGlobal supports the major milestones in an architect's career as they develop the necessary experience and broaden the needed range of skills and capabilities.	As this period may span several projects and even employers, IASAGlobal supports the major milestones in an architect's career as they develop the necessary experience and broaden the needed range of skills and capabilities.	This period may span several projects and even employers, IASAGlobal supports the major milestones in an architect's career as they develop their experience and broaden their skills and capabilities.	http://en.wikipedia.org/wiki/Draft:IASAGlobal
Fillerbunny also eats a bunch of stuff, makes a bunch of cute animal friends who are promptly killed, and the comic ends with him being poisoned, only to be resuscitated a moment later much to his disappointment.	Fillerbunny also eats a bunch of stuff, makes some cute animal friends who are promptly killed, and the comic ends when he's poisoned, only to be resuscitated a moment later much to his disappointment.	Fillerbunny eats a bunch of stuff, makes cute animal friends who are promptly killed, and the comic ends with him being poisoned, only to be resuscitated much to his disappointment.	http://en.wikipedia.org/wiki/Fillerbunny
The community is shaped like a right-angle triangle with highway 3 forming the base, highway 244 forming the vertical part, and Front Avenue forming the hypotenuse.	The community has a right-angle triangle shape with highway 3 forming the base, highway 244 the vertical part, and Front Avenue forming the hypotenuse.	The community is shaped like a right-angle triangle with highway 3 forming the base, highway 244 forming the vertical part, and Front Avenue the hypotenuse.	http://en.wikipedia.org/wiki/Manitou,_Manitoba
In addition it has the Glasheen River acting as its western flank and the Glenmore River acting partially as its Eastern flank with the Pouladuff road taking up the slack as far as the junction of Pearse Road.	It has the Glasheen River as its western flank and the Glenmore River, partially as its Eastern flank with the Pouladuff road, taking up the slack up to the junction of Pearse Road.	Additionally, it has the Glasheen River as its western flank and the Glenmore River partially as its Eastern flank with the Pouladuff road taking up the slack as far as the junction of Pearse Road.	http://en.wikipedia.org/wiki/Togher,_Cork
The children had lost the poor skin conditions common at the time, and had enjoyed a 25% higher gain in height over those not having the breakfast.	The children had lost the poor skin conditions common then, and had enjoyed a 25% more in height over those not having the breakfast.	The children lost the poor skin conditions common at the time and enjoyed a 25% higher gain in height over those not having breakfast.	http://en.wikipedia.org/wiki/Oslo_breakfast
There is a pub called "The Haywain" (featuring the painting by Constable on the pub sign) which is now a Brewers Fayre and a New Forest Ice Cream parlor, a small post office and set of shops.	"The Haywain" (featuring Constable's painting on the pub sign) is now a Brewers Fayre and a New Forest Ice Cream parlor, a small post office and set of shops.	There is a pub called "The Haywain" (featuring the painting by Constable on the pub sign) which is now a Brewers Fayre, New Forest Ice Cream parlor, a small post office, and shops.	http://en.wikipedia.org/wiki/Bartley,_Hampshire
His sight worsened progressively in both eyes and he was forced to retire from the operatic stage seven years later, even though his voice was still in prime condition.	His sight worsened in both eyes and he had to retire from the operatic stage seven years later, even though his voice was still in prime condition.	His sight worsened progressively and he was forced to retire from the operatic stage seven years later, even though his voice was still in prime condition.	http://en.wikipedia.org/wiki/Giuseppe_Borgatti
She received opposition from some people, who argued, unsuccessfully, that Padman was not female.	She was opposed by people, who argued unsuccessfully, that Padman was not female.	She received opposition from people, who argued unsuccessfully, that Padman was not female.	http://en.wikipedia.org/wiki/Rachael_Padman
Hillsborough Interchange is a bus station and tram stop in Hillsborough, north west Sheffield, South Yorkshire.	Hillsborough Interchange is a bus station and tram stop in Hillsborough, north west Sheffield, South Yorkshire.	Hillsborough Interchange is a bus station and tram stop in Hillsborough, northwest Sheffield, South Yorkshire.	http://en.wikipedia.org/wiki/Hillsborough_Interchange
Safety climate is a theoretical term used to describe the sum of employee perceptions regarding overall safety within the workplace.	Safety climate is a term that describes the entire employee perceptions regarding overall safety within the workplace.	Safety climate is a theoretical term to describe the sum of employee perceptions regarding overall safety within the workplace.	http://en.wikipedia.org/wiki/Safety_climate
Eventually when they found him in New York he helped them stop an army newly turned wolves and cured most of them, however when Kate asked him to cure Tom, he refused, saying that Tom did not truly wish to be cured yet.	When they found him in New York, he helped them stop an army newly turned wolves and cured most of them, when Kate asked him to cure Tom, he refused, saying that Tom did not truly want the cure yet.	When they found him in New York he helped them stop an army of newly turned wolves and cured most of them, however when Kate asked him to cure Tom, he refused, saying Tom did not wish to be cured yet.	http://en.wikipedia.org/wiki/The_Wereling_Trilogy
Saša Branežac (Serbian Cyrillic: Caшa Бpaнeжaц, born December 23, 1976 in Osijek) is a Croatia born Serbian footballer currently playing back in Serbia with FK Kovačevac.	Saša Branežac (born December 23, 1976 in Osijek) is a Croatia born Serbian footballer currently playing back locally with FK Kovačevac.	Saša Branežac (Serbian Cyrillic: Caшa Бpaнeжaц, born December 23, 1976 in Osijek) is a Croatia born Serbian footballer playing back in Serbia with FK Kovačevac.	http://en.wikipedia.org/wiki/Sa%C5%A1a_Brane%C5%BEac
Catenulida is an order of flatworms in the classical classification, or a class of flatworms in a phylogenetic approach.	Catenulida is an order of flatworms in the classical classification, or a class of flatworms in a phylogenetic approach.	Catenulida is an order of flatworms in classical classification or a class of flatworms in a phylogenetic approach.	http://en.wikipedia.org/wiki/Catenulida
He was nicknamed "Sammy from Alabamy" in reference to his home state of Alabama.	He was nicknamed "Sammy from Alabamy" due to his home state of Alabama.	He was nicknamed "Sammy from Alabamy" in reference to his home of Alabama.	http://en.wikipedia.org/wiki/Alvin_Vogtle
The next year Uzbekistan became one of the republics of the Union of Soviet Socialist Republics (Soviet Union).	The next year Uzbekistan became a republic of the Union of Soviet Socialist Republics (Soviet Union).	The next year Uzbekistan became a republic of the Union of Soviet Socialist Republics (Soviet Union).	http://en.wikipedia.org/wiki/Uzbek_Soviet_Socialist_Republic
There he meditates on the fate that has brought him so far, takes many pictures, erects a headstone, and salvages the yacht's engine, which he arranges to ship back to Britain to sell.	There, he meditates on fate that has brought him far, takes many pictures, erects a headstone, and salvages the yacht's engine, which he arranges to ship back to Britain to sell.	He meditates on the fate that brought him so far, takes many pictures, erects a headstone, and salvages the yacht's engine, arranging to ship it back to Britain to sell.	http://en.wikipedia.org/wiki/Trustee_from_the_Toolroom
Today, unlike the other arts and sciences schools at Rutgers, the School of Environmental and Biological Sciences specializes in environmental science, animal science and other life sciences.	Unlike the other arts and sciences schools at Rutgers, School of Environmental and Biological Sciences specializes in environmental, animal and other life sciences.	Unlike other arts and sciences schools at Rutgers, the School of Environmental and Biological Sciences specializes in environmental science, animal science, and other life sciences.	http://en.wikipedia.org/wiki/School_of_Environmental_and_Biological_Sciences_(Rutgers_University)
Outside of performing stand-up, Braunger is noted for being a cast member on "MADtv" during its final season in 2008-2009 and most recently as a recurring guest star on NBC's "Up All Night" as "Gene Martin".	Apart from stand-up performances, Braunger is popular as a cast member on "MADtv" during its final season in 2008-2009 and most recently as a recurring guest star on NBC's "Up All Night" as "Gene Martin".	Outside of performing stand-up, Braunger is a cast member on "MADtv" during its final season in 2008-2009 and recently a recurring guest star on NBC's "Up All Night" as "Gene Martin".	http://en.wikipedia.org/wiki/Matt_Braunger
Diamond and gold production may now be well down from their peaks, though South Africa is number 5 in gold but South Africa remains a cornucopia of mineral riches.	Diamond and gold production may now have reduced and though South Africa is number 5 in gold, it remains a cornucopia of mineral riches.	Diamond and gold production may be down from their peaks, though South Africa is number 5 in gold South Africa remains a cornucopia of mineral riches.	http://en.wikipedia.org/wiki/Draft:Geology_of_South_Africa
In the 1850s Ayan was visited by countless people of science, teaching and medical profession.	In the 1850s, Ayan welcomed many people of science, teaching and medical profession.	In the 1850s, Ayan was visited by people of science, teaching, and the medical profession.	http://en.wikipedia.org/wiki/Ayan_(rural_locality)
But it is a necessity to embark on a debate about presuppositions of research.	It is a necessity to debate the presuppositions of research.	It is a necessity to embark on a debate about presuppositions of research.	http://en.wikipedia.org/wiki/Cultural_Institutions_Studies
The corps served against the "Mad Mullah", but after a total of four major expeditions to capture him, Hassan remained at large.	The corps served against "Mad Mullah", but after four major expeditions to capture him, Hassan remained at large.	The corps served against the "Mad Mullah", but after four major expeditions to capture him, Hassan remained at large.	http://en.wikipedia.org/wiki/Somaliland_Camel_Corps
Wichman was awarded the Milner Award in 2011, the highest prize awarded by the Kentucky Governor's Awards in the Arts.	Wichman won the Milner Award in 2011, the highest prize by the Kentucky Governor's Awards in the Arts.	Wichman was awarded the Milner Award in 2011, the highest prize by the Kentucky Governor's Awards in the Arts.	http://en.wikipedia.org/wiki/Adalin_Wichman
The team was captained by Tom Lowry, who had played first-class cricket in England for Somerset and Cambridge University.	The team's captain, Tom Lowry, had played first-class cricket in England for Somerset and Cambridge University.	The team was captained by Tom Lowry, who played first-class cricket in England for Somerset and Cambridge University.	http://en.wikipedia.org/wiki/New_Zealand_cricket_team_in_England_in_1927
The Coccygeus is a muscle of the pelvic wall (i.e. peripheral to the pelvic floor), located posterior to levator ani and anterior to the sacrospinous ligament.	The Coccygeus is a muscle of the pelvic wall (i.e. peripheral to the pelvic floor), located posterior to levator ani and anterior to the sacrospinous ligament.	The Coccygeus is a muscle of the pelvic wall, located posterior to the levator ani and anterior to the sacrospinous ligament.	http://en.wikipedia.org/wiki/Coccygeus_muscle
He lowered expenditures in health, education, and welfare but introduced a pension for all citizens over seventy years old in 1928.	He lowered expenditures in health, education, and welfare but introduced a pension for everyone over seventy years in 1928.	He lowered expenditures in health, education, and welfare but introduced a pension for citizens over seventy years old in 1928.	http://en.wikipedia.org/wiki/John_Bracken
Erland Carlsson Broman (1704-19 January 1757) was a Swedish official and noble, and a favorite of King Frederick I of Sweden.	Erland Carlsson Broman (1704-19 January 1757) was a Swedish official and noble, and King Frederick I of Sweden's favorite.	Erland Carlsson Broman (1704-19 January 1757) was a Swedish official, noble, and a favorite of King Frederick I of Sweden.	http://en.wikipedia.org/wiki/Erland_Broman
Ken Fredrich Boyer was an animator that worked on "Tiny Toon Adventures", co-designing the characters and directing some episodes.	Ken Fredrich Boyer, an animator, produced "Tiny Toon Adventures", co-designing the characters and directing some episodes.	Ken Fredrich Boyer was an animator that worked on "Tiny Toon Adventures", co-designing the characters and directing episodes.	http://en.wikipedia.org/wiki/Ken_Boyer_(animator)
The idea was to combine the booster and ramjet into a single airframe, thereby reducing cost, size, and range safety requirements, as nothing would be jettisoned in flight.	They wanted to combine the booster and ramjet into a single airframe, reducing cost, size, and range safety requirements, as nothing would be jettisoned in flight.	The idea was to combine the booster and ramjet into a single airframe, reducing cost, size, and range safety requirements, as nothing would be jettisoned in flight.	http://en.wikipedia.org/wiki/Marquardt_Corporation
Pa Pa Pa Pa Puffy (also known as Pa-Pa-Pa-Pa Puffy) was a variety TV show which aired in Japan from the late 1990s to 2002.	Pa Pa Pa Pa Puffy was a variety TV show which aired in Japan from the late 1990s to 2002.	Pa Pa Pa Pa Puffy was a variety TV show which aired in Japan from the late 1990s to 2002.	http://en.wikipedia.org/wiki/Pa-Pa-Pa-Pa-Puffy
To the west of the Wadi Hanein the Auckland and Wellington Mounted Rifles at first advanced quickly over the more open but hilly country, their left on the edge of the dunes with the Somerset Battery (RHA) supporting them from north of El Kubeibeh.	Western Wadi Hanein the Auckland and Wellington Mounted Rifles at first advanced quickly over the open but hilly country, their left on the dunes' edge with the Somerset Battery (RHA) supporting them from north of El Kubeibeh.	West of the Wadi Hanein, the Auckland and Wellington Mounted Rifles at first advanced quickly over more open but hilly terrain, with the Somerset Battery (RHA) supporting them from north of El Kubeibeh.	http://en.wikipedia.org/wiki/Battle_of_Ayun_Kara
Eventually, the station began to sell much of their air time to religious and sports broadcasters, and became WJYI (Joy 1340) on May 30, 1997.	The station began to sell much of their air time to religious and sports broadcasters, and became WJYI (Joy 1340) on May 30, 1997.	Eventually, the station sold much of its air time to religious and sports broadcasters becoming WJYI (Joy 1340) on May 30, 1997.	http://en.wikipedia.org/wiki/WJYI
The band has recorded four studio albums, including the November 2009 release of "Soul Boost", and a live album.	The band has recorded four studio albums, including November 2009 release of "Soul Boost", and a live album.	The band recorded four studio albums, including the November 2009 release of "Soul Boost", and a live album.	http://en.wikipedia.org/wiki/Bodeco
The purpose of the modernization was to firstly upgrade the ships' equipment to fit modern standards, and secondly, to enable the ships to participate in international operations, mainly European Security and Defence Policy operations.	The purpose of the modernization was to upgrade the ships' equipment to fit modern standards and to enable the ships to participate in international operations, mainly European Security and Defence Policy operations.	The purpose of the modernization was to upgrade the ships' equipment to fit modern standards, and to enable ships to participate in international operations, mainly European Security and Defence Policy operations.	http://en.wikipedia.org/wiki/H%C3%A4meenmaa_class_minelayer
In Dartmouth, a house built in 1664 for mariner Robert Plumleigh had traditional timber-framed architecture but included elaborate star-shaped chimney stacks made from imported Dutch brick.	In Dartmouth, a house built in 1664 for mariner Robert Plumleigh had traditional timber-framed architecture but included star-shaped chimney stacks made from imported Dutch brick.	In Dartmouth, a house built in 1664 for mariner Robert Plumleigh had traditional timber-framed architecture but included elaborate star-shaped chimney stacks from imported Dutch brick.	http://en.wikipedia.org/wiki/Dutch_brick
Xiaowan, the daughter of Mi Jiutou, is also in love with Wentian, having spent her childhood with him.	Xiaowan, the daughter of Mi Jiutou, is in love with Wentian, having spent her childhood with him.	Xiaowan, the daughter of Mi Jiutou, is in love with Wentian, having spent her childhood with him.	http://en.wikipedia.org/wiki/Drunken_Hero
Membership in First Entertainment Credit Union is open to current and retired employees and their families of the companies served by First Entertainment.	Membership in First Entertainment Credit Union is for current and retired employees and families, of the companies served by union.	Membership in First Entertainment Credit Union is open to current and retired employees and their families.	http://en.wikipedia.org/wiki/First_Entertainment_Credit_Union
According to the United States Census Bureau, the CDP has a total area of 5.6 km ² (2.2 mi ²), all land.	Quoting the United States Census Bureau, the CDP has a total area of 5.6 km ² (2.2 mi ²), all land.	According to the United States Census Bureau, the CDP's total area is 5.6 km ² (2.2 mi ²), all land.	http://en.wikipedia.org/wiki/South_Highpoint,_Florida
It can carry an assortment of unguided missiles, bombs and cluster bombs for secondary air-to-ground missions.	It can carry an assortment of unguided missiles and cluster bombs for secondary air-to-ground missions.	It carries an assortment of unguided missiles, bombs, and cluster bombs for secondary air-to-ground missions.	http://en.wikipedia.org/wiki/Sukhoi_Su-33
It may be initiated in response to a variety of cues, including microbial infection, traumatic brain injury, toxic metabolites, or autoimmunity.	It may initiate in response to different cues, including microbial infection, traumatic brain injury, toxic metabolites, or autoimmunity.	It's initiated in response to a variety of cues, including microbial infection, traumatic brain injury, toxic metabolites, or autoimmunity.	http://en.wikipedia.org/wiki/User:Ewatkins8/sandbox/Neuroinflammation
Just a few weeks after being christened, on September 6, she became the target of two IRA bombs, one of them successfully defused.	Few weeks after being christened, on September 6, she was targeted by two IRA bombs, one of them successfully defused.	A few weeks after being christened, on September 6, she became the target of two IRA bombs, one of them successfully defused.	http://en.wikipedia.org/wiki/RFA_Fort_Victoria_(A387)
A fourth and last single of "Nightlife" is proposed on the European market: "Get over you" and includes remixes by "New Puzzle".	A fourth and last single of "Nightlife" should hit the European market: "Get over you" with remixes by "New Puzzle".	A fourth and last single of "Nightlife" is on the European market: "Get over you" and includes remixes by "New Puzzle".	http://en.wikipedia.org/wiki/NYLS_(Electropop_Artist)
It lived during the late Miocene (15 million-6 million years ago) and had the longest canines of all barbourofelids.	It lived during the late Miocene (about 15 million years ago) and had the longest canines of all barbourofelids.	It lived during the Miocene (15 million-6 million years ago) and had the longest canines of all barbourofelids.	http://en.wikipedia.org/wiki/Barbourofelis
But he would not become a major opera star until 1896 when, at Milan's La Scala, he created the title role in Umberto Giordano's "Andrea Chénier" to great acclaim.	He never became opera mega-star until 1896, at Milan's La Scala, he created the title role in Umberto Giordano's "Andrea Chénier" to great acclaim.	He wouldn't become a major opera star until 1896, when at Milan's La Scala, he created the title role in Umberto Giordano's "Andrea Chénier" to great acclaim.	http://en.wikipedia.org/wiki/Giuseppe_Borgatti
Broughton Foods Company or Broughton's Dairy or simply Broughton's is a regional dairy and food company based out of Marietta, Ohio, that serves the states of Ohio, Kentucky, and West Virginia.	Broughton Foods Company or simply Broughton's is a regional dairy and food company based outside Marietta, Ohio, that serves the states of Ohio, Kentucky, and West Virginia.	Broughton Foods Company, Broughton's Dairy, or simply Broughton's is a regional dairy and food company out of Marietta, Ohio, that serves Ohio, Kentucky, and West Virginia.	http://en.wikipedia.org/wiki/Broughton_Foods_Company
Our aim supports that of Wikipedia, which is to produce a fact-based, neutral, reliably-sourced encyclopedia.	Our aim supports Wikipedia's, to produce a fact-based, neutral, reliably-sourced encyclopedia.	We support Wikipedia, to produce a fact-based, neutral, reliably-sourced encyclopedia.	http://en.wikipedia.org/wiki/User:Cpccomms
Joseph Patrick Wieland (born January 21, 1990) is an American professional baseball pitcher for the San Diego Padres of Major League Baseball.	Joseph Patrick Wieland (born January 21, 1990) is an American professional baseballer pitching for Major League Baseball's San Diego Padres.	Joseph Patrick Wieland (January 21, 1990) is an American professional baseball pitcher for the San Diego Padres of Major League Baseball.	http://en.wikipedia.org/wiki/Joe_Wieland
